,train_loss,val_loss
0,0.8787667462602258,0.010683833621442318
1,0.279515273636207,0.006057125981897116
2,0.9552100226283073,0.01136548537760973
3,0.1774972330313176,0.005729168653488159
4,0.13851572177372873,0.004375070333480835
5,0.10545601765625179,0.003681663889437914
6,0.10004050296265632,0.0032822531647980213
7,0.10888470034115016,0.0031395729165524244
8,0.09665892174234614,0.0033306388650089502
9,0.08719914685934782,0.0030649034306406975
10,0.08560731372563168,0.002787576988339424
11,0.08683084329823032,0.002700424985960126
12,0.08570762787712738,0.002627730369567871
13,0.08307423657970503,0.0025623603723943233
14,0.07998612558003515,0.0024314066395163536
15,0.07774990820325911,0.002290103817358613
16,0.07620299269910902,0.0022184334229677916
17,0.07548354702885263,0.0021562213078141212
18,0.07427890671533532,0.0020895462948828936
19,0.07446451124269515,0.0020238126162439585
20,0.07285254882299341,0.0019541357178241014
21,0.07305868802359328,0.0019470134284347296
22,0.07180339502519928,0.001962231006473303
23,0.07157071030815132,0.0019207654986530542
24,0.07028051922679879,0.0019463273929432034
25,0.06948054852546193,0.0019194406922906637
26,0.0687703445146326,0.0018985014175996184
27,0.06885785172926262,0.0018615706358104944
28,0.0686547739605885,0.0018277462804690003
29,0.06857425841735676,0.0020221902523189783
30,0.06816550914663821,0.0020359475165605545
31,0.0675959115033038,0.0019326619803905487
32,0.07362346918671392,0.0019149031722918153
33,0.0807096305070445,0.0031135373283177614
34,0.07734992131008767,0.0018920268630608916
35,0.09700644930126145,0.0023362147621810436
36,0.07357916687033139,0.00180954544339329
37,0.06748323870124295,0.001809414359740913
38,0.06781176911317743,0.0018390198238193989
39,0.06942050869110972,0.0018553418340161443
40,0.06989897519815713,0.0018223632359877229
41,0.06872596123139374,0.0017480591777712107
42,0.06695511878933758,0.0018272097222507
43,0.06616463747923262,0.0018205757951363921
44,0.06710298612597398,0.0018530056113377213
45,0.06874926187447272,0.0018172702984884381
46,0.0715141505934298,0.0018355275969952345
47,0.07887674716766924,0.0017813019221648574
48,0.0755244308966212,0.001868366845883429
49,0.06960123855969869,0.0018330694874748588
50,0.06703438542899676,0.0017570870695635676
51,0.07067024477873929,0.001833602087572217
52,0.0721675370587036,0.0018247779225930572
53,0.06946842340403236,0.001785500906407833
54,0.06496540803345852,0.0017654246184974909
55,0.06410608516307548,0.0017824722453951836
56,0.06481735198758543,0.0017641782760620117
57,0.06430278514744714,0.0017883272375911474
58,0.0637034707760904,0.0017709109233692288
59,0.06326791751780547,0.0017864906694740057
60,0.06364353958633728,0.001783809857442975
61,0.06330543864169158,0.0018291600281372666
62,0.06372528447536752,0.0017972115892916918
63,0.06401212309719995,0.0017639563884586096
64,0.06329116492997855,0.0018398570828139782
65,0.06338821839017328,0.0017803361406549811
66,0.06452157936291769,0.0019104566890746355
67,0.06402396646444686,0.0019551303703337908
68,0.06355848780367523,0.0017822840018197894
69,0.06552679886226542,0.0019396600546315312
70,0.06389961202512495,0.0019862628541886806
71,0.06384379620430991,0.0019214038038626313
72,0.06484626393648796,0.002017863793298602
73,0.06409828286268748,0.0019028268288820982
74,0.06469833047594875,0.0020232433453202248
75,0.06476614531129599,0.002110069151967764
76,0.06521525629796088,0.0019964189268648624
77,0.06635034360806458,0.0019270724151283503
78,0.06877767585683614,0.0019273408688604832
79,0.0779826391953975,0.0019187957514077425
80,0.08074388586101122,0.0018087552161887288
81,0.08085034787654877,0.001715956605039537
82,0.06991666593239643,0.001801047008484602
83,0.06515901038073935,0.0017508495366200805
84,0.06400768979801796,0.0017348056426271796
85,0.06331082654651254,0.0017357676988467574
86,0.06260501268843655,0.001755233621224761
87,0.06238565294188447,0.0017837295308709145
88,0.06256884361209814,0.001805913052521646
89,0.062091239320579916,0.0018656476167961955
90,0.062325096208951436,0.001837672432884574
91,0.06242367796949111,0.0018487436464056373
92,0.06269178257207386,0.001834057504311204
93,0.06400244068936445,0.0018041805597022176
94,0.06495872008963488,0.0017319286707788706
95,0.0676688211678993,0.0017626172630116343
96,0.07159838394727558,0.0018136652652174234
97,0.06944132962962613,0.0017985623562708497
98,0.06821877413312905,0.001804330968298018
99,0.06331963375851046,0.0017774633597582579
100,0.06338489464542363,0.0018160345498472452
101,0.06171976323821582,0.001791750662960112
102,0.0620444222149672,0.0018278287025168538
103,0.0614801787014585,0.0018766943830996752
104,0.061627300980035216,0.0018342124531045556
105,0.06178902249666862,0.0018606237135827541
106,0.06241512486303691,0.0019619865342974663
107,0.061561747861560434,0.0019824954215437174
108,0.061557962268125266,0.001846178318373859
109,0.06250603406806476,0.0020486759021878242
110,0.06107142791734077,0.0020056739449501038
111,0.06133880533161573,0.0019330254290252924
112,0.06365436005580705,0.0019637299701571465
113,0.06244829559000209,0.0021756854839622974
114,0.06150259051355533,0.0021074055694043636
115,0.06713681411929429,0.0018410872435197234
116,0.06399309789412655,0.0017757535679265857
117,0.07276802128762938,0.0018545850180089474
118,0.06633054939447902,0.0018399425316601992
119,0.07185004788334481,0.0019119763746857643
120,0.06467360927490517,0.0017830964643508196
121,0.06376811253721826,0.0017947193700820208
122,0.062248934016679414,0.001793457311578095
123,0.059995777111907955,0.0018308241851627827
124,0.06051790388301015,0.001846065977588296
125,0.060051719468901865,0.0019117644988000393
126,0.0599440882797353,0.0019404799677431583
127,0.06068954837974161,0.0018965336494147778
128,0.0599012827151455,0.0018767360597848892
129,0.06054212219896726,0.0018990148091688752
130,0.062081238778773695,0.0018693782621994615
131,0.05941425701894332,0.0019108584383502603
132,0.06450933709857054,0.0018691703444346786
133,0.06120317557360977,0.0018102772301062942
134,0.06761069761705585,0.001793024013750255
135,0.06524963822448626,0.001833642483688891
136,0.0641996190242935,0.0018030620412901044
137,0.06450295829563402,0.0018670337740331888
138,0.0591290527372621,0.0018181682098656893
139,0.05925938984728418,0.0018803597195073962
140,0.05833195929881185,0.001874068402685225
141,0.05982642879826017,0.0018876888789236546
142,0.05814603752514813,0.0018232070142403245
143,0.058516003569820896,0.002040221355855465
144,0.056966346921399236,0.0020487254951149225
145,0.05739740405988414,0.002098953118547797
146,0.05954290780937299,0.002036852529272437
147,0.05858613362943288,0.001961571630090475
148,0.05897477164398879,0.002021017950028181
149,0.06259960541501641,0.0018158823950216174
150,0.06235047944937833,0.0019967490807175636
151,0.05980614590225741,0.0019829191733151674
152,0.069254527479643,0.0019993081223219633
153,0.05985645204782486,0.0018215045565739274
154,0.05554363408009522,0.001850266009569168
155,0.056092145503498614,0.0019434631103649735
156,0.05458057249779813,0.002137829316779971
157,0.0532239690219285,0.002075840486213565
158,0.05335695330722956,0.0021113427355885506
159,0.053127387291169725,0.0021012844517827034
160,0.05471011978806928,0.0021563288755714893
161,0.05205572505656164,0.0021536783315241337
162,0.05098395896493457,0.0024549246300011873
163,0.05136269722424913,0.002583652501925826
164,0.0569624244235456,0.0020990350749343634
165,0.05737737059826031,0.0020847392734140158
166,0.05197381347534247,0.0020851606968790293
167,0.05179584842699114,0.0021764039993286133
168,0.05289839309989475,0.0022727311588823795
169,0.05086563096847385,0.00234974455088377
170,0.05049037834396586,0.0023055579513311386
171,0.04959052734193392,0.0021678865887224674
172,0.051366777741350234,0.0020832200534641743
173,0.04853850119980052,0.0022445498034358025
174,0.04861929432081524,0.0021950630471110344
175,0.047546776724630035,0.0024533115793019533
176,0.05017432544264011,0.0023726134095340967
177,0.04715919596492313,0.0023634107783436775
178,0.045712256425758824,0.002487773774191737
179,0.04765494563616812,0.0023962287232279778
180,0.046107320027658716,0.0025420724414288998
181,0.04632715895422734,0.002524334704503417
182,0.04749264311976731,0.002547132084146142
183,0.045247883870615624,0.002444016980007291
184,0.0460279554099543,0.0025230180472135544
185,0.0453243492229376,0.002517121843993664
186,0.045586045176605694,0.003581566736102104
187,0.043635670153889805,0.0027528225909918547
188,0.04323837434640154,0.002628984162583947
189,0.043484780529979616,0.0030844653956592083
190,0.04666930981329642,0.002535709412768483
191,0.04178577390848659,0.002736896276473999
192,0.04284644688596018,0.00274178059771657
193,0.04006949384347536,0.0029857049230486155
194,0.042718710959888995,0.0031269763130694628
195,0.04696899131522514,0.00408186623826623
196,0.04218620338360779,0.0030647485982626677
197,0.043312186520779505,0.00241875764913857
198,0.039714211467071436,0.0022509926930069923
199,0.04114908509654924,0.0023646156769245863
200,0.03831498615909368,0.002239184221252799
201,0.051398701150901616,0.0022325708996504545
202,0.0513836370955687,0.0026448501739650965
203,0.04084071762918029,0.002994747366756201
204,0.03741655815974809,0.0026881711091846228
205,0.03529144258936867,0.0025434745475649834
206,0.0346054412657395,0.0027013332583010197
207,0.0356523373775417,0.0027366525027900934
208,0.032793732949357945,0.002867535687983036
209,0.03645887621678412,0.0030831352341920137
210,0.033090090670157224,0.0028873044066131115
211,0.04746311210328713,0.002421651966869831
212,0.03589511985774152,0.002767280675470829
213,0.033336341512040235,0.002570269862189889
214,0.03200168134935666,0.0027098809368908405
215,0.03220023050380405,0.002805095398798585
216,0.03564286869368516,0.0027778937947005033
217,0.03642221473273821,0.0029866723343729973
218,0.038932419469347224,0.0024666551034897566
219,0.03328412647533696,0.0027822861447930336
220,0.03838155459379777,0.002792112994939089
221,0.03772772740921937,0.002723508980125189
222,0.04158335977990646,0.0026938302908092737
223,0.03595601755660027,0.0030734813772141933
224,0.03335743467323482,0.002681751037016511
225,0.04590136521437671,0.002960930811241269
226,0.03456524430657737,0.0030365148559212685
227,0.033511250410811044,0.002727637067437172
228,0.032396052323747426,0.0028580492362380028
229,0.026702766088419594,0.0026187568437308073
230,0.033991842065006495,0.002949760528281331
231,0.03001314718858339,0.003048384329304099
232,0.03287796402582899,0.002676843199878931
233,0.042890321783488616,0.0031125973910093307
234,0.03221642170683481,0.0031194447074085474
235,0.04423387363203801,0.0026457353960722685
236,0.03196672290505376,0.0026531608309596777
237,0.03322423587087542,0.0028251037001609802
238,0.04074167154612951,0.00296978116966784
239,0.03436714067356661,0.002779949689283967
240,0.03532017278485,0.0026647665072232485
241,0.04100198685773648,0.002609382849186659
242,0.03598166865413077,0.002789998659864068
243,0.03385624726070091,0.0028466316871345043
244,0.031532052118564025,0.0028336551040410995
245,0.03079309179156553,0.0029431201983243227
246,0.03002963590552099,0.002907872200012207
247,0.0335001545608975,0.0025876702275127172
248,0.031037696433486417,0.00385170616209507
249,0.03483178073656745,0.005031593143939972
250,0.03761389845749363,0.002808967372402549
251,0.0283215741510503,0.0028763010632246733
252,0.03795115477987565,0.003236035816371441
